snapshot_id,budget_ratio,marconi_cost_ms,flowstate_cost_ms,relative_improvement,zero_category
c128-small-claude-round-199274,0.5,2610.1587556509526,2291.6629134747027,0.12202163622680474,none
c128-small-claude-round-199274,0.75,2610.1587556509526,2291.6629134747027,0.12202163622680474,none
c128-small-claude-round-199274,1.0,2291.6629134747027,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-199317,0.25,4339.383139305954,3999.4865193643927,0.07832832663767145,none
c128-small-claude-round-199317,0.5,4339.383139305954,3999.4865193643927,0.07832832663767145,none
c128-small-claude-round-199317,0.75,4339.383139305954,3999.4865193643927,0.07832832663767145,none
c128-small-claude-round-199317,1.0,3999.4865193643927,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-200990,0.25,3731.4364532149993,3041.0914203039188,0.18500784927377778,none
c128-small-claude-round-200990,0.5,3731.4364532149993,3041.0914203039188,0.18500784927377778,none
c128-small-claude-round-200990,0.75,3731.4364532149993,3041.0914203039188,0.18500784927377778,none
c128-small-claude-round-200990,1.0,3041.0914203039188,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-203445,0.25,3800.9946787618096,3690.684302311618,0.02902144985010231,none
c128-small-claude-round-203445,0.5,3800.9946787618096,3690.684302311618,0.02902144985010231,none
c128-small-claude-round-203445,0.75,3800.9946787618096,3690.684302311618,0.02902144985010231,none
c128-small-claude-round-203445,1.0,3690.684302311618,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-205640,0.25,11057.019767487778,6911.5300135368525,0.37491926768010164,none
c128-small-claude-round-205640,0.5,11057.019767487778,6911.5300135368525,0.37491926768010164,none
c128-small-claude-round-205640,0.75,11057.019767487778,6911.5300135368525,0.37491926768010164,none
c128-small-claude-round-205640,1.0,6911.5300135368525,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-206611,0.25,6423.726053684043,6077.779224077446,0.05385454278645562,none
c128-small-claude-round-206611,0.5,6423.726053684043,6077.779224077446,0.05385454278645562,none
c128-small-claude-round-206611,0.75,6423.726053684043,6077.779224077446,0.05385454278645562,none
c128-small-claude-round-206611,1.0,6077.779224077446,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-207805,0.25,1389.422356463555,1169.0070142771606,0.15863811400545572,none
c128-small-claude-round-207805,0.5,1389.422356463555,1169.0070142771606,0.15863811400545572,none
c128-small-claude-round-207805,0.75,1389.422356463555,1169.0070142771606,0.15863811400545572,none
c128-small-claude-round-207805,1.0,1308.3314880257835,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-222696,0.25,2324.3643556560114,1450.4685230883981,0.37597196430977425,none
c128-small-claude-round-222696,0.5,2324.3643556560114,1450.4685230883981,0.37597196430977425,none
c128-small-claude-round-222696,0.75,2324.3643556560114,1450.4685230883981,0.37597196430977425,none
c128-small-claude-round-222696,1.0,1450.4685230883981,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-223068,0.25,3051.4963618948686,2176.173111347278,0.28685049783380595,none
c128-small-claude-round-223068,0.5,3051.4963618948686,2176.173111347278,0.28685049783380595,none
c128-small-claude-round-223068,0.75,3051.4963618948686,2176.173111347278,0.28685049783380595,none
c128-small-claude-round-223068,1.0,2176.173111347278,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-264246,0.25,3900.859031607715,733.7645763532934,0.8118966693213528,none
c128-small-claude-round-264246,0.5,3900.859031607715,733.7645763532934,0.8118966693213528,none
c128-small-claude-round-264246,0.75,3900.859031607715,733.7645763532934,0.8118966693213528,none
c128-small-claude-round-264246,1.0,3865.349390758879,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-27086,0.25,3527.9447149156435,1874.9681928758303,0.46853810238331284,none
c128-small-claude-round-27086,0.5,3527.9447149156435,1874.9681928758303,0.46853810238331284,none
c128-small-claude-round-27086,0.75,3527.9447149156435,1874.9681928758303,0.46853810238331284,none
c128-small-claude-round-27086,1.0,53.859400862072135,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-28601,0.25,6139.710931886523,878.080701666,0.8569833805846302,none
c128-small-claude-round-28601,0.5,6139.710931886523,878.080701666,0.8569833805846302,none
c128-small-claude-round-28601,0.75,6139.710931886523,878.080701666,0.8569833805846302,none
c128-small-claude-round-28601,1.0,6113.123238096251,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-36290,0.25,2446.678935351383,2446.678935351383,0.0,none
c128-small-claude-round-36290,0.5,2446.678935351383,2446.678935351383,0.0,none
c128-small-claude-round-36290,0.75,1291.6211169776225,1155.0578183737607,0.10573015322281058,none
