source,case_id,target_H,target_E,target_gap,repetition,is_warmup,gap_order_position,execution_order_position,status,correctness_pass,gap_match,runtime_H,runtime_E,runtime_G,ttft_ms,request_latency_ms,request_input_tokens,failure_stage,error,fa_preserved,safety_pass,selected_checkpoint_ids,evicted_checkpoint_ids,fa_allocator,safety,server_metadata
Step 10D.2 新测量,position_warmup_r00_p00_t98304_g8192,98304,90112,8192,0,True,0,0,PASS,True,True,98304,90112,8192,566.126914,566.92599,98368,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 279927, ""before_available_size"": 279927}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 90112, ""cached_tokens_details"": {""device"": 90112, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.5649116891436279, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p00_t98304_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 98368, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755877.6173003, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p01_t65536_g8192,65536,57344,8192,0,True,1,1,PASS,True,True,65536,57344,8192,484.243819,484.844837,65600,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 57344, ""cached_tokens_details"": {""device"": 57344, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.4831031698267907, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p01_t65536_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755881.862542, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p02_t65536_g0,65536,65536,0,0,True,2,2,PASS,True,True,65536,65536,0,59.867244,60.456699,65600,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.059220800874754786, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p02_t65536_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755885.6524699, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p03_t98304_g16384,98304,81920,16384,0,True,3,3,PASS,True,True,98304,81920,16384,1104.812039,1105.537814,98368,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 279927, ""before_available_size"": 279927}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.1040275690611452, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p03_t98304_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 98368, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755893.0397058, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p04_t131072_g32768,131072,98304,32768,0,True,4,4,PASS,True,True,131072,98304,32768,2463.443211,2464.351343,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 247159, ""before_available_size"": 247159}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.461955026956275, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p04_t131072_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755904.6387436, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p05_t32768_g32768,32768,0,32768,0,True,5,5,PASS,True,True,32768,0,32768,1458.289752,1458.739277,32832,,,True,True,[],"[""PROFILE_DEEP""]","{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.457484374055639, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p05_t32768_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755907.7924294, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p06_t32768_g0,32768,32768,0,0,True,6,6,PASS,True,True,32768,32768,0,36.854196,37.230446,32832,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.036053373012691736, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p06_t32768_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755909.499875, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p07_t98304_g4096,98304,94208,4096,0,True,7,7,PASS,True,True,98304,94208,4096,302.721952,303.444279,98368,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 279927, ""before_available_size"": 279927}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 94208, ""cached_tokens_details"": {""device"": 94208, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3015261369291693, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p07_t98304_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 98368, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755916.157505, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p08_t98304_g0,98304,98304,0,0,True,8,8,PASS,True,True,98304,98304,0,39.452557,40.166896,98368,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 279927, ""before_available_size"": 279927}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.038640051148831844, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p08_t98304_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 98368, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755922.1416864, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p09_t65536_g4096,65536,61440,4096,0,True,9,9,PASS,True,True,65536,61440,4096,255.246085,255.805697,65600,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 61440, ""cached_tokens_details"": {""device"": 61440, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.2544596060179174, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p09_t65536_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755926.0488367, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p10_t131072_g16384,131072,114688,16384,0,True,10,10,PASS,True,True,131072,114688,16384,1296.910019,1297.958304,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 247159, ""before_available_size"": 247159}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 114688, ""cached_tokens_details"": {""device"": 114688, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.2960224710404873, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p10_t131072_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755936.8564415, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p11_t98304_g32768,98304,65536,32768,0,True,11,11,PASS,True,True,98304,65536,32768,2157.709366,2158.40609,98368,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 279927, ""before_available_size"": 279927}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.1567643319722265, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p11_t98304_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 98368, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755945.1924334, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p12_t32768_g16384,32768,16384,16384,0,True,12,12,PASS,True,True,32768,16384,16384,753.73697,754.148857,32832,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 16384, ""cached_tokens_details"": {""device"": 16384, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.7528821479063481, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p12_t32768_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755947.7676287, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p13_t65536_g16384,65536,49152,16384,0,True,13,13,PASS,True,True,65536,49152,16384,942.798825,943.399367,65600,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 49152, ""cached_tokens_details"": {""device"": 49152, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.9416509228758514, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p13_t65536_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755952.677224, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p14_t131072_g4096,131072,126976,4096,0,True,14,14,PASS,True,True,131072,126976,4096,342.817344,343.636063,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 247159, ""before_available_size"": 247159}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 126976, ""cached_tokens_details"": {""device"": 126976, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.3415661209728569, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p14_t131072_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755962.4385092, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p15_t65536_g32768,65536,32768,32768,0,True,15,15,PASS,True,True,65536,32768,32768,1793.354592,1793.924566,65600,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.7921849631238729, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p15_t65536_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755967.928808, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p16_t32768_g8192,32768,24576,8192,0,True,16,16,PASS,True,True,32768,24576,8192,401.397981,401.809128,32832,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 24576, ""cached_tokens_details"": {""device"": 24576, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.40059114899486303, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p16_t32768_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755970.358308, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p17_t32768_g4096,32768,28672,4096,0,True,17,17,PASS,True,True,32768,28672,4096,210.342358,210.749791,32832,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 28672, ""cached_tokens_details"": {""device"": 28672, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.20955409784801304, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p17_t32768_g4096_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755972.523927, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p18_t131072_g8192,131072,122880,8192,0,True,18,18,PASS,True,True,131072,122880,8192,655.72501,656.701054,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 247159, ""before_available_size"": 247159}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 122880, ""cached_tokens_details"": {""device"": 122880, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.6547990920953453, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p18_t131072_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755982.453698, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r00_p19_t131072_g0,131072,131072,0,0,True,19,19,PASS,True,True,131072,131072,0,42.705365,43.603677,131136,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 247159, ""before_available_size"": 247159}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 131072, ""cached_tokens_details"": {""device"": 131072, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.04106377298012376, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r00_p19_t131072_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755991.491436, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r01_p00_t65536_g8192,65536,57344,8192,1,True,0,20,PASS,True,True,65536,57344,8192,491.527942,492.136833,65600,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 57344, ""cached_tokens_details"": {""device"": 57344, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.4903177509550005, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r01_p00_t65536_g8192_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755995.8061247, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r01_p01_t65536_g0,65536,65536,0,1,True,1,21,PASS,True,True,65536,65536,0,38.229856,38.834066,65600,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 312695, ""before_available_size"": 312695}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 65536, ""cached_tokens_details"": {""device"": 65536, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.037553610978648067, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r01_p01_t65536_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 65600, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787755999.6236072, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r01_p02_t98304_g16384,98304,81920,16384,1,True,2,22,PASS,True,True,98304,81920,16384,1121.877984,1122.680778,98368,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 279927, ""before_available_size"": 279927}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 81920, ""cached_tokens_details"": {""device"": 81920, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.1209607119672, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r01_p02_t98304_g16384_target"", ""num_retractions"": 0, ""prompt_tokens"": 98368, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787756007.5686488, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r01_p03_t131072_g32768,131072,98304,32768,1,True,3,23,PASS,True,True,131072,98304,32768,2495.356252,2496.39478,131136,,,True,True,"[""PROFILE_SHALLOW""]","[""PROFILE_DEEP""]","{""after_available_size"": 247159, ""before_available_size"": 247159}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 98304, ""cached_tokens_details"": {""device"": 98304, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 2.4941103749442846, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r01_p03_t131072_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 131136, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787756019.2910073, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r01_p04_t32768_g32768,32768,0,32768,1,True,4,24,PASS,True,True,32768,0,32768,1469.365548,1469.753608,32832,,,True,True,[],"[""PROFILE_DEEP""]","{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 0, ""cached_tokens_details"": null, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 1.468457659939304, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r01_p04_t32768_g32768_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787756022.514934, ""weight_version"": ""default""}"
Step 10D.2 新测量,position_warmup_r01_p05_t32768_g0,32768,32768,0,1,True,5,25,PASS,True,True,32768,32768,0,36.501763,36.909329,32832,,,True,True,"[""PROFILE_DEEP""]",[],"{""after_available_size"": 345463, ""before_available_size"": 345463}","{""allocator_invariant"": true, ""cascade_not_called"": true, ""fa_identity_invariant"": true, ""fa_preserved"": true, ""formal_primitive"": true, ""only_expected_mamba_changed"": true, ""path_invariant"": true, ""sanity_check"": true, ""selected_mamba_resident"": true, ""target_fa_and_mamba_present"": true, ""tree_invariant"": true, ""unselected_mamba_evicted"": true}","{""cached_tokens"": 32768, ""cached_tokens_details"": {""device"": 32768, ""host"": 0}, ""completion_tokens"": 1, ""dp_rank"": null, ""e2e_latency"": 0.03595660696737468, ""finish_reason"": {""length"": 1, ""type"": ""length""}, ""id"": ""flowstate_step10d2_position_warmup_r01_p05_t32768_g0_target"", ""num_retractions"": 0, ""prompt_tokens"": 32832, ""reasoning_tokens"": 0, ""response_sent_to_client_ts"": 1787756024.2454617, ""weight_version"": ""default""}"
